Parameter	Estimate	SE	z	pval	CI_Leftlim	CI_Rightlim	CONVERGED	GO_term	term_size	prop_rep
1	a1	2.84143097468534	0.658448186658251	4.31534482478589	1.59353959025997e-05	1.55089624314946	4.13196570622122	1	GO:0045839	8	0.875
2	a1	2.36759908545505	0.638927043393926	3.70558596624517	0.000210902580003126	1.1153250916543	3.61987307925581	1	GO:0002526	20	0.75
3	a1	2.29543693180961	0.625038283409749	3.67247413916376	0.000240213466781192	1.07038440736777	3.52048945625146	1	GO:0048010	27	0.703703703703704
4	a1	2.05725836610085	0.759729550651526	2.70788251468775	0.00677139883607564	0.568215808833063	3.54630092336864	1	GO:1904358	5	0.8
5	a1	2.08391314221327	0.777716662451436	2.67952744595259	0.00737261589583534	0.559616493631759	3.60820979079477	1	GO:0017187	4	0.75
6	a1	2.00716228487936	0.749442121157426	2.67820853434223	0.00740171200264307	0.538282718913507	3.47604185084522	1	GO:2000270	7	0.714285714285714
7	a1	2.08270743429423	0.777779783563508	2.67775979564809	0.00741163494861855	0.558287070606397	3.60712779798207	1	GO:1903241	3	1
8	a1	2.08233488280138	0.777799998751624	2.67721121900687	0.00742378181714868	0.557874898072899	3.60679486752986	1	GO:1901534	3	1
9	a1	2.08233488280138	0.777799998751624	2.67721121900687	0.00742378181714868	0.557874898072899	3.60679486752986	1	GO:1904582	3	1
10	a1	2.08233488280138	0.777799998751624	2.67721121900687	0.00742378181714868	0.557874898072899	3.60679486752986	1	GO:1903843	3	1
11	a1	2.0065052404672	0.749493465196065	2.67714841241786	0.0074251736517781	0.537525042034793	3.47548543889962	1	GO:0000389	6	0.833333333333333
12	a1	2.03610775486945	0.761479754830851	2.67388297844076	0.00749786099083284	0.543634860444594	3.52858064929431	1	GO:0035751	5	0.8
13	a1	2.03610775486945	0.761479754830851	2.67388297844076	0.00749786099083284	0.543634860444594	3.52858064929431	1	GO:0032400	5	0.8
14	a1	2.00282898167227	0.749792339646696	2.67117823931891	0.00755854992244406	0.533263000080719	3.47239496326382	1	GO:0010606	6	0.833333333333333
15	a1	1.99910350240577	0.750113054578898	2.66506960544505	0.007697238915607	0.528908931097799	3.46929807371374	1	GO:1903038	6	0.833333333333333
16	a1	2.06795934901948	0.778777537322792	2.65539162329786	0.00792163833912163	0.541583423898009	3.59433527414095	1	GO:1904694	3	1
17	a1	2.06755671997384	0.778809088150893	2.65476706863141	0.0079363189031072	0.541118956365614	3.59399448358207	1	GO:0046886	3	1
18	a1	2.06711510261757	0.778843883396313	2.65408144903634	0.00795246288982072	0.540609141581487	3.59362106365366	1	GO:0051729	3	1
19	a1	1.98129568383974	0.751819500798482	2.63533425474529	0.00840544652486035	0.507756539399836	3.45483482827965	1	GO:2000647	6	0.833333333333333
20	a1	2.05364728738758	0.779977609419789	2.63295671899512	0.00846451330403562	0.524919264177146	3.58237531059802	1	GO:1905222	4	0.75
21	a1	2.05364728738758	0.779977609419789	2.63295671899512	0.00846451330403562	0.524919264177146	3.58237531059802	1	GO:0060560	3	1
22	a1	2.05364728738758	0.779977609419789	2.63295671899512	0.00846451330403562	0.524919264177146	3.58237531059802	1	GO:0003256	3	1
23	a1	2.05364728738758	0.779977609419789	2.63295671899512	0.00846451330403562	0.524919264177146	3.58237531059802	1	GO:0097325	4	0.75
24	a1	1.95050944552693	0.743005283790056	2.62516228091598	0.00866076782184708	0.494245848975455	3.4067730420784	1	GO:0002735	6	1
25	a1	1.95050944552693	0.743005283790056	2.62516228091598	0.00866076782184708	0.494245848975455	3.4067730420784	1	GO:0044806	7	0.857142857142857
26	a1	1.94428763542123	0.743577051961281	2.61477627677309	0.00892859178650481	0.486903393846653	3.40167187699581	1	GO:0032816	8	0.75
27	a1	1.94203060442687	0.743794226713039	2.61097832529442	0.00902836157033361	0.484220708160493	3.39984050069324	1	GO:0034080	7	0.857142857142857
28	a1	2.02869590456188	0.782271137021542	2.59334111735995	0.00950484448982598	0.495472649854462	3.5619191592693	1	GO:0089700	3	1
29	a1	1.98382722288247	0.766776403983363	2.5872304006443	0.00967508747164638	0.480973086879948	3.486681358885	1	GO:0038033	5	0.8
30	a1	2.0202083881455	0.783077079431626	2.57983337938049	0.00988479959254453	0.485405515340701	3.5550112609503	1	GO:0045329	4	0.75
31	a1	1.92258240297557	0.745815015778295	2.57782742677722	0.00994236379052065	0.460811832920944	3.3843529730302	1	GO:0043619	6	1
32	a1	1.9182069992544	0.74629588786199	2.57030358930388	0.0101609426551593	0.455493937234559	3.38092006127424	1	GO:0048227	8	0.75
33	a1	2.01091257607723	0.783967770471144	2.56504495697409	0.0103162437474785	0.474363980913625	3.54746117124084	1	GO:0031338	4	0.75
34	a1	1.8897617887582	0.739163599122612	2.55662182364141	0.0105694054484446	0.441027755794875	3.33849582172152	1	GO:0048771	10	0.7
35	a1	1.95738152581575	0.769593770471842	2.54339575100208	0.0109780810559933	0.449005452964555	3.46575759866694	1	GO:0097053	4	1
36	a1	1.95738152581575	0.769593770471842	2.54339575100208	0.0109780810559933	0.449005452964555	3.46575759866694	1	GO:0070189	5	0.8
37	a1	1.62023672813411	0.639301265110324	2.53438686353062	0.0112644294970126	0.367229273246984	2.87324418302124	1	GO:0010595	63	0.73015873015873
38	a1	1.91434539363632	0.759183026279485	2.52158613584648	0.011682706909599	0.426374004454407	3.40231678281824	1	GO:1901727	6	0.833333333333333
39	a1	1.97920299577176	0.787043601424469	2.51473106723643	0.0119123212991324	0.436625882717101	3.52178010882641	1	GO:0009220	3	1
40	a1	1.97920299577176	0.787043601424469	2.51473106723643	0.0119123212991324	0.436625882717101	3.52178010882641	1	GO:0044205	3	1
41	a1	1.86404030965243	0.741998296970794	2.51218947167719	0.0119984649404855	0.409750370999623	3.31833024830525	1	GO:0009913	9	0.777777777777778
42	a1	1.49476572352547	0.597510896305451	2.5016543342857	0.0123614551053983	0.323665886396535	2.6658655606544	1	GO:0006888	127	0.700787401574803
43	a1	1.83237014381378	0.736639349427066	2.48747252673773	0.0128654390058084	0.388583549341716	3.27615673828585	1	GO:0070613	10	0.8
44	a1	1.91387157500585	0.774287138920924	2.47178530909488	0.0134440226645783	0.396296669028275	3.43144648098342	1	GO:0006225	4	1
45	a1	1.22718678829407	0.498028139260259	2.46409126624223	0.0137361130113239	0.251069572056467	2.20330400453168	1	GO:0051301	433	0.720554272517321
