Parameter	Estimate	SE	z	pval	CI_Leftlim	CI_Rightlim	CONVERGED	GO_term	term_size	prop_rep
1	a1	2.76425339431042	0.545006609961181	5.07196306207609	3.93732825286896e-07	1.69606006745024	3.83244672117061	1	GO:0015918	22	1
2	a1	2.70374194846145	0.537710196127269	5.02825121772753	4.9497314695487e-07	1.64984932993203	3.75763456699087	1	GO:0001578	32	0.78125
3	a1	2.69424211776447	0.539053968545207	4.99809346554977	5.78999210495604e-07	1.63771575369248	3.75076848183646	1	GO:0070328	32	0.78125
4	a1	2.25251128373437	0.489788077614423	4.59895082523349	4.24623988451231e-06	1.29254429155299	3.21247827591575	1	GO:0042632	93	0.741935483870968
5	a1	2.72585682770634	0.632202070355485	4.31168601863895	1.62014389915159e-05	1.48676353885794	3.96495011655475	1	GO:0038183	11	0.818181818181818
6	a1	2.32477223656526	0.544435483990203	4.27006009881437	1.95420301946132e-05	1.25769829603882	3.39184617709169	1	GO:0015914	43	0.86046511627907
7	a1	2.19840212108891	0.537804112591639	4.08773765320419	4.3560035123741e-05	1.14432542967177	3.25247881250604	1	GO:0120009	49	0.938775510204082
8	a1	2.83040999687884	0.713026964279436	3.9695693692863	7.20026428924229e-05	1.43290282688522	4.22791716687246	1	GO:0018057	5	0.8
9	a1	2.37667806974907	0.609023372192737	3.90244147969567	9.52272659549018e-05	1.18301419450818	3.57034194498997	1	GO:0014850	20	0.85
10	a1	2.57237310090015	0.662069959645857	3.88534937044436	0.000102182833531326	1.27473982474838	3.87000637705192	1	GO:0045839	8	1
11	a1	2.21616345428751	0.603815528552201	3.67026575086818	0.000242298429130138	1.03270676501918	3.39962014355584	1	GO:0006796	30	0.733333333333333
12	a1	2.28379863413554	0.625007031413698	3.65403670574687	0.000258149338340534	1.0588073624804	3.50878990579068	1	GO:0042176	19	0.894736842105263
13	a1	1.8112249486224	0.495892809962892	3.65245253053363	0.000259747623052327	0.839292900902762	2.78315699634203	1	GO:0006869	148	0.77027027027027
14	a1	2.38969810666627	0.661529803045564	3.61238162765235	0.00030339761562264	1.09312351799709	3.68627269533545	1	GO:0032480	14	0.714285714285714
15	a1	2.16429645428608	0.602000586700484	3.59517333055838	0.000324175671458004	0.984396985681149	3.34419592289101	1	GO:0007588	33	0.727272727272727
16	a1	2.31509514413103	0.657696117015333	3.52000731680928	0.000431534893983345	1.02603444200913	3.60415584625292	1	GO:0003203	18	0.722222222222222
17	a1	1.69694025529866	0.485048212543069	3.49849811094394	0.000467886404044783	0.746263227948715	2.6476172826486	1	GO:0006914	196	0.719387755102041
18	a1	2.0847624782122	0.600805031782258	3.4699484324022	0.000520558297551252	0.907206254188533	3.26231870223587	1	GO:0031116	31	0.870967741935484
19	a1	1.98196995932389	0.649608848887471	3.05102056832853	0.00228064950845997	0.708760011465929	3.25517990718186	1	GO:0045022	24	0.833333333333333
20	a1	1.73260705004449	0.593995140934342	2.91687074631475	0.00353562254408345	0.568397966821387	2.89681613326759	1	GO:0007584	64	0.734375
21	a1	1.98362630112277	0.758604571746005	2.61483567988162	0.00892703915683732	0.496788661993166	3.47046394025237	1	GO:0072126	5	0.8
22	a1	1.98360928074315	0.758605955477426	2.61480847391287	0.00892775021417333	0.496768929549794	3.4704496319365	1	GO:0055092	5	0.8
