Parameter	Estimate	SE	z	pval	CI_Leftlim	CI_Rightlim	CONVERGED	GO_term	term_size	prop_rep
1	a1	1.43257208830883	0.720715035174514	1.98770945296285	0.0468438328518504	0.0199965762502654	2.8451476003674	1	GO:0048261	7	0.714285714285714
2	a1	1.20396343388353	0.816990721065188	1.47365619075062	0.140574183932668	-0.397308955107651	2.8052358228747	1	GO:0014866	2	1
3	a1	1.20396343340799	0.816990721144453	1.47365619002559	0.140574184127978	-0.397308955738541	2.80523582255453	1	GO:0044334	2	1
4	a1	1.20396343340799	0.816990721144453	1.47365619002559	0.140574184127978	-0.397308955738541	2.80523582255453	1	GO:0045976	2	1
5	a1	1.20396343340799	0.816990721144453	1.47365619002559	0.140574184127978	-0.397308955738541	2.80523582255453	1	GO:0051884	2	1
6	a1	1.20396343340799	0.816990721144453	1.47365619002559	0.140574184127978	-0.397308955738541	2.80523582255453	1	GO:2000017	2	1
7	a1	1.2032871826656	0.817068401804328	1.47268843099107	0.140835067508567	-0.398137457776586	2.80471182310778	1	GO:1904666	2	1
8	a1	0.910302392232017	0.739676356539534	1.23067661171533	0.218443838918469	-0.539436626801277	2.36004141126531	1	GO:0050667	7	0.857142857142857
9	a1	0.731118307621146	0.845271022233275	0.864951345060277	0.38706549431348	-0.925582453131427	2.38781906837372	1	GO:0072137	4	0.75
10	a1	0.608157566035355	0.866331730560412	0.701991563487985	0.48268442474983	-1.08982142452731	2.30613655659802	1	GO:0043570	4	0.75
11	a1	0.544606176088092	0.90262425772058	0.603358674919063	0.546270107359155	-1.22450486061645	2.31371721279263	1	GO:2000098	2	1
12	a1	0.0466282670666316	0.997108860534742	0.0467634667709454	0.962701746454837	-1.90766918824723	2.0009257223805	0	GO:1901557	1	1
13	a1	0.0182879083554102	0.999013173622747	0.0183059731725982	0.985394762363255	-1.93974193202623	1.97631774873705	0	GO:0031937	1	1
14	a1	0.00710063986272154	0.999659224675667	0.00710306041043667	0.994332625420552	-1.95219543731482	1.96639671704026	0	GO:2000706	1	1
15	a1	0.00710063986272154	0.999659224675667	0.00710306041043667	0.994332625420552	-1.95219543731482	1.96639671704026	0	GO:2000798	1	1
16	a1	0.00347531157300126	0.999845859079546	0.00347584734331012	0.997226680653383	-1.95618656231442	1.96313718546042	0	GO:1904708	1	1
17	a1	0.0020358555291588	0.999917433941904	0.00203602363560458	0.998375489298094	-1.95776630251068	1.961838013569	0	GO:1904877	1	1
18	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:0061324	1	1
19	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:0072497	1	1
20	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:0001840	1	1
21	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:0007403	1	1
22	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:0060479	1	1
23	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:0061550	1	1
24	a1	0.00203585538621879	0.999917433947701	0.00203602349264097	0.998375489412162	-1.95776630266498	1.96183801343742	0	GO:1904796	1	1
25	a1	0.00203585538621713	0.999917433947702	0.0020360234926393	0.998375489412163	-1.95776630266499	1.96183801343742	0	GO:2000689	1	1
26	a1	0.00203585538621713	0.999917433947702	0.0020360234926393	0.998375489412163	-1.95776630266499	1.96183801343742	0	GO:2000983	1	1
27	a1	0.00203585538621666	0.999917433947702	0.00203602349263883	0.998375489412164	-1.95776630266499	1.96183801343742	0	GO:0019521	1	1
28	a1	0.00203585538326433	0.999917433947357	0.00203602348968696	0.998375489414519	-1.95776630266726	1.96183801343379	0	GO:0035905	1	1
