Parameter	Estimate	SE	z	pval	CI_Leftlim	CI_Rightlim	CONVERGED	GO_term	term_size	prop_rep
1	a1	0.00254872807624714	0.999916246355338	0.00254894155939277	0.997966241085629	-1.9572511023367	1.96234855848919	0	GO:2000689	1	1
2	a1	0.00254872807624714	0.999916246355338	0.00254894155939277	0.997966241085629	-1.9572511023367	1.96234855848919	0	GO:2000983	1	1
3	a1	-0.000655387395515017	0.999916212405698	-0.000655442313449665	0.999477032735047	-1.96045515126838	1.95914437647735	0	GO:0006924	6	0.833333333333333
4	a1	-0.000655387395515017	0.999916212405698	-0.000655442313449665	0.999477032735047	-1.96045515126838	1.95914437647735	0	GO:0090267	7	0.714285714285714
5	a1	-0.00061794784374238	0.999916214507361	-0.000617999623145255	0.999506907673498	-1.9604177158358	1.95918182014831	0	GO:0018406	5	0.8
6	a1	-0.00061794784374238	0.999916214507361	-0.000617999623145255	0.999506907673498	-1.9604177158358	1.95918182014831	0	GO:1905037	4	1
7	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0015840	4	0.75
8	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0140361	4	0.75
9	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0046209	3	1
10	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0060465	4	0.75
11	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:1904823	4	0.75
12	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0015855	4	0.75
13	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:1902510	4	0.75
14	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0014839	4	0.75
15	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0021678	4	0.75
16	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:1905517	4	0.75
17	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0032079	4	0.75
18	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0009063	3	1
19	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0007089	4	0.75
20	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:1904694	3	1
21	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0031587	4	0.75
22	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0031365	4	0.75
23	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0003095	3	1
24	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0045950	3	1
25	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:1900076	4	0.75
26	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0046500	4	0.75
27	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0036114	4	0.75
28	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0001880	4	0.75
29	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0031591	4	0.75
30	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0003127	3	1
31	a1	-0.000569687506605411	0.999916218012905	-0.000569735240155949	0.999545417072727	-1.9603694623694	1.95923008735619	0	GO:0018120	4	0.75
32	a1	-0.000501677949596764	0.999916225035571	-0.00050171998117034	0.999599685389973	-1.96030146657656	1.95929811067737	0	GO:0042816	2	1
33	a1	-0.000501677949596764	0.999916225035571	-0.00050171998117034	0.999599685389973	-1.96030146657656	1.95929811067737	0	GO:0071955	2	1
34	a1	-0.000501677949596764	0.999916225035571	-0.00050171998117034	0.999599685389973	-1.96030146657656	1.95929811067737	0	GO:0033566	2	1
35	a1	-0.000501677949596764	0.999916225035571	-0.00050171998117034	0.999599685389973	-1.96030146657656	1.95929811067737	0	GO:0060313	2	1
36	a1	-0.000501677949596764	0.999916225035571	-0.00050171998117034	0.999599685389973	-1.96030146657656	1.95929811067737	0	GO:0090169	2	1
