Parameter	Estimate	SE	z	pval	CI_Leftlim	CI_Rightlim	CONVERGED	GO_term	term_size	prop_rep
1	a1	2.18630847509485	0.781611804340816	2.7971794475887	0.00515508927868335	0.654377488695487	3.71823946149422	1	GO:0071464	4	0.75
2	a1	2.01219271427087	0.82309925640317	2.44465378703399	0.0144991251058796	0.398947816018959	3.62543761252278	1	GO:0031448	2	1
3	a1	0.00161235431875343	0.99994792654081	0.00161243828399261	0.998713460945446	-1.95824956811674	1.96147427675424	0	GO:2000689	1	1
4	a1	0.00161235431875343	0.99994792654081	0.00161243828399261	0.998713460945446	-1.95824956811674	1.96147427675424	0	GO:2000983	1	1
5	a1	0.00159957168076827	0.999948137277883	0.00159965464321252	0.9987236608019	-1.9582627637918	1.96146190715333	0	GO:1904025	1	1
6	a1	-0.000593661117942725	0.999947911254116	-0.000593692042616667	0.999526302313152	-1.96045555359206	1.95926823135618	0	GO:1901214	22	0.727272727272727
7	a1	-0.000533623444516351	0.999947912041209	-0.000533651241320218	0.999574207933907	-1.96039551746131	1.95932827057228	0	GO:0009086	12	0.75
8	a1	-0.000533623444516351	0.999947912041209	-0.000533651241320218	0.999574207933907	-1.96039551746131	1.95932827057228	0	GO:0010457	12	0.75
9	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:2001241	10	0.7
10	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0009134	9	0.777777777777778
11	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0034656	8	0.875
12	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0051444	9	0.777777777777778
13	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0006474	9	0.777777777777778
14	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0000338	10	0.7
15	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0043653	10	0.7
16	a1	-0.000507412278012901	0.999947912564043	-0.000507438709194168	0.999595122505756	-1.96036930731954	1.95935448276352	0	GO:0006283	9	0.777777777777778
17	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:0030836	8	0.75
18	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:0017196	7	0.857142857142857
19	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:1905146	8	0.75
20	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:0008611	7	0.857142857142857
21	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:0010637	8	0.75
22	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:0006685	7	0.857142857142857
23	a1	-0.000491337595356701	0.999947912949915	-0.000491363189015738	0.999607948913513	-1.96035323339318	1.95937055820247	0	GO:0048339	8	0.75
24	a1	-0.000472327255697813	0.999947913492634	-0.000472351858856389	0.999623117758567	-1.96033422411723	1.95938956960584	0	GO:0070291	6	0.833333333333333
25	a1	-0.000472327255697813	0.999947913492634	-0.000472351858856389	0.999623117758567	-1.96033422411723	1.95938956960584	0	GO:0019852	7	0.714285714285714
26	a1	-0.000472327255697813	0.999947913492634	-0.000472351858856389	0.999623117758567	-1.96033422411723	1.95938956960584	0	GO:1903215	6	0.833333333333333
27	a1	-0.000472327255697813	0.999947913492634	-0.000472351858856389	0.999623117758567	-1.96033422411723	1.95938956960584	0	GO:0042276	7	0.714285714285714
28	a1	-0.000472327255697813	0.999947913492634	-0.000472351858856389	0.999623117758567	-1.96033422411723	1.95938956960584	0	GO:0019509	5	1
29	a1	-0.000472327255697813	0.999947913492634	-0.000472351858856389	0.999623117758567	-1.96033422411723	1.95938956960584	0	GO:0031204	7	0.714285714285714
