Parameter	Estimate	SE	z	pval	CI_Leftlim	CI_Rightlim	CONVERGED	GO_term	term_size	prop_rep
1	a1	1.49144037772692	0.776048369971738	1.92183945670968	0.0546259618318522	-0.0295864776787025	3.01246723313254	1	GO:0001880	4	0.75
2	a1	1.01992156550678	0.816767201633787	1.24872982591198	0.21176390801909	-0.58091273344901	2.62075586446257	1	GO:0043933	2	1
3	a1	1.01992156550678	0.816767201633787	1.24872982591198	0.21176390801909	-0.58091273344901	2.62075586446257	1	GO:0014866	2	1
4	a1	1.01992133943763	0.816767231538883	1.24872950340574	0.211764026017159	-0.580913018131069	2.62075569700633	1	GO:0090230	2	1
5	a1	1.01987111944538	0.816773871481554	1.24865786609386	0.211790237739864	-0.580976252171816	2.62071849106257	1	GO:0070813	2	1
6	a1	1.0186607351444	0.816933968320633	1.24693154483276	0.212422599027061	-0.582500420511425	2.61982189080023	1	GO:0032690	2	1
7	a1	0.946692586288854	0.775007290200938	1.22152733046344	0.221886424135194	-0.572293790260966	2.46567896283867	1	GO:2000112	4	0.75
8	a1	0.946692586287572	0.775007290201205	1.22152733046136	0.221886424135979	-0.572293790262771	2.46567896283792	1	GO:0051142	4	0.75
9	a1	0.94669258623594	0.775007290213966	1.22152733037463	0.221886424168798	-0.572293790339415	2.4656789628113	1	GO:0010847	4	0.75
10	a1	0.94669258623562	0.77500729021558	1.22152733037167	0.221886424169916	-0.572293790342898	2.46567896281414	1	GO:1902731	4	0.75
11	a1	0.946692580762398	0.775007291219717	1.22152732172684	0.221886427440947	-0.572293797784193	2.46567895930899	1	GO:1905279	4	0.75
12	a1	0.946214835396835	0.775091553330879	1.22077815366529	0.222170027497493	-0.572936693852895	2.46536636464656	1	GO:1905448	4	0.75
13	a1	0.946085994923715	0.775114280333744	1.22057613816166	0.222246545554021	-0.573110078433106	2.46528206828054	1	GO:1901843	4	0.75
14	a1	0.93800292304574	0.776542427788377	1.20792230981791	0.227077147220877	-0.583992267886774	2.45999811397825	1	GO:0019076	4	0.75
15	a1	0.970704142826043	0.812395826642096	1.19486598895798	0.232139393020794	-0.62156241858311	2.5629707042352	1	GO:0140447	3	1
16	a1	0.890640043614244	0.784996182591182	1.13457882135725	0.256551830969895	-0.647924202265901	2.42920428949439	1	GO:0019348	4	0.75
17	a1	0.93394895070228	0.828376066744952	1.12744559892003	0.259554129033358	-0.689638305772773	2.55753620717733	1	GO:0071955	2	1
18	a1	0.840647214259006	0.75641195204625	1.11136162243984	0.266412724511184	-0.641892969227282	2.32318739774529	1	GO:0034382	5	0.8
19	a1	0.840569489452996	0.756428218569732	1.1112349709036	0.266467222085985	-0.642002575833472	2.32314155473946	1	GO:0051984	5	0.8
20	a1	0.896945601933615	0.833496290173206	1.07612428814437	0.281871674568538	-0.736677108053616	2.53056831192085	1	GO:1904956	2	1
21	a1	0.896945601933615	0.833496290173206	1.07612428814437	0.281871674568538	-0.736677108053616	2.53056831192085	1	GO:2000041	2	1
22	a1	0.744016007558037	0.745882672396021	0.997497374711779	0.318523147464623	-0.717887167030652	2.20591918214673	1	GO:0019511	7	0.714285714285714
23	a1	0.743982421724819	0.745890647017215	0.997441682235824	0.318550167563001	-0.717936382834201	2.20590122628384	1	GO:0006266	7	0.714285714285714
24	a1	0.731055328595653	0.748967925470394	0.97608362619335	0.329023024746953	-0.736894830901998	2.1990054880933	1	GO:0045428	7	0.714285714285714
25	a1	0.422197490729116	0.855339679686004	0.493602133463638	0.621587193771567	-1.25423747600348	2.09863245746171	1	GO:0043549	6	0.833333333333333
26	a1	0.226389264842799	0.935948218230979	0.241882254202795	0.808871400997407	-1.60803553428435	2.06081406396995	1	GO:0043570	4	0.75
27	a1	0.152383694609364	0.940080038870906	0.162096511263431	0.871229853473893	-1.69013932416263	1.99490671338135	1	GO:0032970	4	0.75
28	a1	0.0132685285673197	0.961167297778673	0.0138045984273334	0.98898587386924	-1.87058475819656	1.8971218153312	1	GO:0070613	10	0.7
29	a1	0.0108539524584761	0.999412514166856	0.01086033275011	0.991334878511105	-1.94795858100719	1.96966648592414	0	GO:0032848	1	1
30	a1	0.0108539524584761	0.999412514166856	0.01086033275011	0.991334878511105	-1.94795858100719	1.96966648592414	0	GO:0048753	1	1
31	a1	0.00180877103627366	0.999923684539233	0.0018089090840039	0.998556700157093	-1.95800563794921	1.96162318002176	0	GO:1905090	1	1
32	a1	0.00180877071996839	0.999923684552148	0.00180890876765111	0.998556700409506	-1.95800563829083	1.96162317973077	0	GO:0014722	1	1
33	a1	0.00180877071996839	0.999923684552148	0.00180890876765111	0.998556700409506	-1.95800563829083	1.96162317973077	0	GO:0014853	1	1
34	a1	0.00180877071996839	0.999923684552148	0.00180890876765111	0.998556700409506	-1.95800563829083	1.96162317973077	0	GO:0010657	1	1
35	a1	0.00180877043871575	0.999923684563314	0.00180890848635681	0.998556700633946	-1.95800563859397	1.9616231794714	0	GO:0150019	1	1
36	a1	0.00180877039629677	0.999923684565704	0.00180890844393027	0.998556700667797	-1.95800563864107	1.96162317943367	0	GO:0060697	1	1
37	a1	0.00180877038537619	0.999923684566645	0.00180890843300715	0.998556700676513	-1.95800563865384	1.96162317942459	0	GO:0062208	1	1
38	a1	0.00180877035596063	0.999923684567938	0.00180890840358701	0.998556700699987	-1.95800563868579	1.96162317939771	0	GO:0045186	1	1
39	a1	0.00180877035596063	0.999923684567938	0.00180890840358701	0.998556700699987	-1.95800563868579	1.96162317939771	0	GO:0006392	1	1
40	a1	0.00180877035596063	0.999923684567938	0.00180890840358701	0.998556700699987	-1.95800563868579	1.96162317939771	0	GO:1902165	1	1
41	a1	0.00180877035596063	0.999923684567938	0.00180890840358701	0.998556700699987	-1.95800563868579	1.96162317939771	0	GO:2000689	1	1
42	a1	0.00180877035596063	0.999923684567938	0.00180890840358701	0.998556700699987	-1.95800563868579	1.96162317939771	0	GO:2000983	1	1
43	a1	0.00180877035579956	0.999923684567932	0.00180890840342594	0.998556700700115	-1.95800563868594	1.96162317939754	0	GO:0071036	1	1
44	a1	0.00180877035579956	0.999923684567932	0.00180890840342594	0.998556700700115	-1.95800563868594	1.96162317939754	0	GO:0071037	1	1
45	a1	0.00180877035579956	0.999923684567932	0.00180890840342594	0.998556700700115	-1.95800563868594	1.96162317939754	0	GO:0071039	1	1
46	a1	0.00180877035579956	0.999923684567932	0.00180890840342594	0.998556700700115	-1.95800563868594	1.96162317939754	0	GO:0071040	1	1
47	a1	0.00180877035550503	0.999923684567957	0.00180890840313134	0.99855670070035	-1.95800563868628	1.96162317939729	0	GO:0055006	1	1
48	a1	0.00180877035550503	0.999923684567957	0.00180890840313134	0.99855670070035	-1.95800563868628	1.96162317939729	0	GO:1904690	1	1
49	a1	0.00180877035550509	0.999923684567957	0.0018089084031314	0.99855670070035	-1.95800563868628	1.96162317939729	0	GO:0045898	1	1
50	a1	0.00180876847913404	0.999923684554508	0.00180890652664147	0.99855670219757	-1.95800564053629	1.96162317749456	0	GO:0045887	1	1
51	a1	0.00180876788149678	0.99992368456237	0.00180890592894438	0.998556702674463	-1.95800564114934	1.96162317691233	0	GO:0021999	1	1
52	a1	0.00180876631383894	0.999923684552872	0.00180890436118407	0.998556703925352	-1.95800564269838	1.96162317532606	0	GO:0015790	1	1
53	a1	0.0018087574795254	0.999923684546819	0.00180889552620724	0.998556710974632	-1.95800565152083	1.96162316647988	0	GO:1904566	1	1
54	a1	0.00180875725723084	0.999923684562256	0.00180889530386779	0.998556711152033	-1.95800565177338	1.96162316628784	0	GO:0048698	1	1
55	a1	0.00180873476947566	0.999923684569609	0.00180887281438302	0.998556729096017	-1.95800567427555	1.9616231438145	0	GO:0010611	1	1
56	a1	0.00180848279532723	0.999923684646658	0.00180862082086424	0.998556930157426	-1.95800592640071	1.96162289199136	0	GO:0120034	1	1
57	a1	0.00180844708242197	0.999923684641331	0.00180858510524296	0.998556958654322	-1.95800596210317	1.96162285626802	0	GO:0036257	1	1
58	a1	0.00180844708242197	0.999923684641331	0.00180858510524296	0.998556958654322	-1.95800596210317	1.96162285626802	0	GO:1903435	1	1
59	a1	0.00180844708242197	0.999923684641331	0.00180858510524296	0.998556958654322	-1.95800596210317	1.96162285626802	0	GO:0043316	1	1
60	a1	0.00180835802852309	0.999923684686216	0.0018084960444662	0.998557029714424	-1.95800605124505	1.96162276730209	0	GO:2001233	1	1
61	a1	0.00180821550168831	0.99992368470164	0.00180835350672571	0.998557143442901	-1.95800619380211	1.96162262480549	0	GO:0002590	1	1
62	a1	0.00180810384483326	0.999923684736589	0.00180824184128569	0.998557232538886	-1.95800630552746	1.96162251321713	0	GO:1904414	1	1
63	a1	0.00180810384483326	0.999923684736589	0.00180824184128569	0.998557232538886	-1.95800630552746	1.96162251321713	0	GO:1905285	1	1
64	a1	0.00180810384483326	0.999923684736589	0.00180824184128569	0.998557232538886	-1.95800630552746	1.96162251321713	0	GO:0021998	1	1
65	a1	0.00180810384483326	0.999923684736589	0.00180824184128569	0.998557232538886	-1.95800630552746	1.96162251321713	0	GO:0048352	1	1
66	a1	0.00180810384483326	0.999923684736589	0.00180824184128569	0.998557232538886	-1.95800630552746	1.96162251321713	0	GO:0048378	1	1
67	a1	0.00180810384483326	0.999923684736589	0.00180824184128569	0.998557232538886	-1.95800630552746	1.96162251321713	0	GO:0060896	1	1
68	a1	0.00180794862218277	0.99992368483955	0.00180808660660226	0.998557356398041	-1.95800646095191	1.96162235819628	0	GO:1902153	1	1
69	a1	0.00180794862218277	0.99992368483955	0.00180808660660226	0.998557356398041	-1.95800646095191	1.96162235819628	0	GO:1903301	1	1
70	a1	0.00180792435723229	0.999923684853113	0.00180806233977533	0.998557375760135	-1.95800648524345	1.96162233395791	0	GO:0010813	1	1
71	a1	0.00180792435723229	0.999923684853113	0.00180806233977533	0.998557375760135	-1.95800648524345	1.96162233395791	0	GO:0060448	1	1
72	a1	0.00180677253041095	0.999923692886666	0.00180691041052843	0.998558294865195	-1.95800765281574	1.96162119787657	0	GO:0018400	1	1
73	a1	0.00180676779532436	0.99992369296812	0.0018069056749333	0.998558298643647	-1.95800765771048	1.96162119330113	0	GO:0010879	1	1
74	a1	0.00180464106394974	0.999923755252956	0.00180477866884282	0.998559995746201	-1.95800990651789	1.96161918864579	0	GO:0016095	1	1
75	a1	0.00173658056611591	0.999926709911463	0.00173670784958797	0.998614308316765	-1.95808375803998	1.96155691917221	0	GO:0070861	1	1
76	a1	0.00170333210812117	0.999928119902946	0.00170345455259974	0.998640840569777	-1.9581197700305	1.96152643424674	0	GO:0044345	1	1
77	a1	0.00170333210812117	0.999928119902946	0.00170345455259974	0.998640840569777	-1.9581197700305	1.96152643424674	0	GO:0090246	1	1
78	a1	0.00170333210812117	0.999928119902946	0.00170345455259974	0.998640840569777	-1.9581197700305	1.96152643424674	0	GO:2000080	1	1
79	a1	0.00169635904374157	0.999928413813243	0.00169648048831064	0.998646405059958	-1.95812731914848	1.96152003723596	0	GO:0061078	1	1
80	a1	0.00169635904374157	0.999928413813243	0.00169648048831064	0.998646405059958	-1.95812731914848	1.96152003723596	0	GO:0061081	1	1
81	a1	0.00155978731941045	0.999934173122991	0.00155989000209776	0.998755388355519	-1.95827517891249	1.96139475355131	0	GO:1902073	1	1
82	a1	0.00150623583817352	0.999939946681181	0.00150632629806695	0.998798125957754	-1.95834004635984	1.96135251803619	0	GO:0045069	2	1
83	a1	-0.00122625089080454	0.999923653064717	-0.00122634451845012	0.999021518887763	-1.96104059818737	1.95858809640576	0	GO:0045047	14	0.714285714285714
84	a1	-0.0011568223308104	0.999924009220017	-0.00115691024532232	0.999076919382938	-1.96097186767894	1.95865822301732	0	GO:0042775	10	0.7
85	a1	-0.00114811146498366	0.999923655416526	-0.00114819912376751	0.999083869847717	-1.96096246337101	1.95866624044105	0	GO:1901687	8	0.75
86	a1	-0.00112022997713645	0.999923656619453	-0.00112031550580944	0.999106117741673	-1.96093458424086	1.95869412428659	0	GO:0036438	7	0.714285714285714
